manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,price_usd
Lexus,RX,automatic,silver,183000,2012,gasoline,FALSE,gasoline,3.5,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,30500
Renault,Kangoo,mechanical,silver,350000,2000,diesel,FALSE,diesel,1.9,van,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,109,1991.84
Mercedes-Benz,GL550,automatic,black,200000,2008,gasoline,FALSE,gasoline,5.5,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,299,12800
Volkswagen,Golf,mechanical,red,380000,1999,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,3300
Ford,Sierra,mechanical,black,250000,1990,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,294,500
Peugeot,605,automatic,grey,245000,1996,gas,TRUE,gasoline,2,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,2000
Kia,Carens,mechanical,grey,237000,2003,diesel,FALSE,diesel,2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,79,3950
Kia,Sorento,automatic,silver,290000,2006,diesel,FALSE,diesel,2.5,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,115,7700
Opel,Zafira,mechanical,silver,270000,2002,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,55,4500
Audi,A6,automatic,silver,259150,2003,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,46,6300
BMW,328,mechanical,white,340000,1985,gasoline,FALSE,gasoline,2.7,sedan,FALSE,owned,rear,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,112,2250
BMW,730,automatic,black,275000,2005,gasoline,FALSE,gasoline,3,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,8600
Acura,RL,automatic,silver,190308,2005,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,92,8489.04
Mercedes-Benz,T1,mechanical,green,423000,1988,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,123,1900
Chrysler,Grand Voyager,mechanical,blue,320123,1996,diesel,FALSE,diesel,2.5,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,9,2800
Ford,Focus,mechanical,black,151300,2009,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,111,5900
BMW,X5,automatic,black,197000,2006,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,58,11500
Mercedes-Benz,GL450,automatic,white,30000,2006,gasoline,FALSE,gasoline,4.7,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,11000
Mercedes-Benz,ML320,automatic,grey,260000,2008,diesel,FALSE,diesel,3.2,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12,13400
Ford,Mondeo,mechanical,blue,263300,2006,diesel,FALSE,diesel,2,liftback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,37,5200
Daewoo,Nubira,mechanical,silver,241000,1999,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,148,1150
Renault,Laguna,mechanical,white,365000,1999,diesel,FALSE,diesel,2.2,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,1700
Rover,200-Series,mechanical,green,216000,1997,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,17,1200
Opel,Astra,mechanical,black,351000,2007,diesel,FALSE,diesel,1.7,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,11,6150
Ford,Galaxy,automatic,red,400000,2001,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,20,5900
Renault,Grand Espace,automatic,blue,410000,2005,diesel,FALSE,diesel,3,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,91,6700
Peugeot,106,mechanical,blue,240000,1998,gasoline,FALSE,gasoline,1,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,1000
Toyota,RAV4,mechanical,green,216000,2003,diesel,FALSE,diesel,2,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,220,6100
BMW,X6,automatic,blue,156000,2010,hybrid-petrol,FALSE,gasoline,4.4,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90,20500
Ford,Escort,mechanical,red,17000,1992,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,105,630
Mercedes-Benz,Vario,mechanical,blue,345000,2001,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,9500
Kia,Sorento,mechanical,black,74000,2013,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,48,15200
Mitsubishi,Outlander,mechanical,silver,229000,2003,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,4500
Mercedes-Benz,E200,mechanical,black,600000,1986,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1500
Hyundai,Lantra,mechanical,other,301680,1996,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,101,700
Mercedes-Benz,E220,automatic,silver,520000,2002,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,40,4500
Renault,Megane,mechanical,other,35000,1996,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131,1400
Kia,Clarus,mechanical,silver,278510,1997,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,1200
Suzuki,Grand Vitara,automatic,black,169000,2010,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,10450
Mitsubishi,Carisma,mechanical,blue,362000,1998,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,2750
Chevrolet,Niva,mechanical,other,197000,2010,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,103,5000
Volkswagen,Golf,mechanical,white,270000,1993,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,1550
Peugeot,406,mechanical,silver,260000,1998,diesel,FALSE,diesel,2.1,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,3500
УАЗ,31514,mechanical,black,7000,1996,gasoline,FALSE,gasoline,2.9,suv,FALSE,owned,all,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21,2800
Nissan,Juke,mechanical,silver,103000,2013,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,60,9800
Porsche,Cayenne,automatic,green,196000,2003,gasoline,FALSE,gasoline,4.5,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,124,8450
Audi,A6,automatic,grey,280000,2002,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,72,4600
Mazda,6,automatic,white,115000,2014,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,159,15700
Renault,Megane,mechanical,blue,277077,1997,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,900
Peugeot,308,automatic,silver,156700,2008,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,167,5500
Toyota,Avensis,mechanical,blue,490000,2001,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,3300
Volkswagen,Golf,automatic,black,155000,2012,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,90,9000
Ford,Focus,mechanical,silver,464000,1999,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,2990
Skoda,Rapid,automatic,white,62000,2017,gas,TRUE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17,12150
BMW,745,automatic,black,400000,2004,gasoline,FALSE,gasoline,4.4,sedan,FALSE,owned,rear,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,30,6500
BMW,118,automatic,orange,35000,2017,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,51,16500
Peugeot,406,mechanical,blue,300000,1997,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,1400
Volkswagen,Passat,automatic,other,315000,2007,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,75,6400
Mercedes-Benz,Vario,mechanical,white,345000,1998,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,8000
Audi,A4,automatic,black,114000,2009,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,71,9500
Lifan,X60,mechanical,silver,157000,2013,gasoline,FALSE,gasoline,1.8,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,61,6499
Citroen,Xsara,mechanical,blue,330000,1998,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,1850
Mercedes-Benz,E350,automatic,brown,242000,2009,diesel,FALSE,diesel,3,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17,29500
Toyota,Avensis,mechanical,violet,356700,2009,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,59,10000
Volkswagen,Polo Sedan,mechanical,grey,20000,2018,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,141,10800
Hyundai,i40,automatic,black,160000,2013,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,92,12300
Mercedes-Benz,E280,automatic,grey,222000,1978,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,88,2000
Opel,Vectra,mechanical,other,280000,1998,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,84,2200
Mercedes-Benz,A160,mechanical,silver,213000,2001,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,65,3500
Chrysler,Sebring,automatic,red,289682,2002,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,18,2250
Volkswagen,Tiguan,automatic,black,84790,2016,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,34,18500
Mitsubishi,Galant,mechanical,other,450000,1993,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27,350
Mercedes-Benz,E220,mechanical,other,400000,2001,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,239,3272.31
Mazda,6,mechanical,grey,265145,2006,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,59,4300
Mitsubishi,Lancer Evolution,mechanical,black,64000,2012,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,88,18900
BMW,740,automatic,other,257000,2004,diesel,FALSE,diesel,4,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,253,10000
Hyundai,Matrix,mechanical,black,233000,2003,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,3600
Mitsubishi,Carisma,mechanical,other,474000,1999,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,92,2200
Jeep,Compass,automatic,grey,158295,2011,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,85,9300
Volkswagen,Golf,mechanical,violet,258000,1995,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101,1850
Hyundai,i30,mechanical,white,79000,2014,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,33,13200
Opel,Corsa,mechanical,white,224000,2010,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,164,5750
Fiat,Ulysse,mechanical,yellow,333333,1997,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,2700
Mercedes-Benz,G300,automatic,black,100000,1980,diesel,FALSE,diesel,3,suv,FALSE,owned,all,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,248,6500
Volvo,V60,mechanical,grey,134000,2015,diesel,FALSE,diesel,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,87,12950
Mazda,3,mechanical,blue,171000,2004,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13,4200
Ford,Scorpio,mechanical,violet,260000,1997,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,1500
Rover,400-Series,mechanical,green,349234,1998,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,1000
Volkswagen,Passat,mechanical,silver,284000,2001,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,7,5150
Daewoo,Leganza,mechanical,green,293000,1998,gas,TRUE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,14,1600
Ford,Sierra,mechanical,brown,200000,1988,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,196,450
Opel,Sintra,mechanical,silver,343000,1999,diesel,FALSE,diesel,2.2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,19,2300
Skoda,Kodiaq,mechanical,brown,20000,2018,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,84,25000
Hyundai,i30,mechanical,silver,142000,2010,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,7599
Ford,Escort,mechanical,blue,198989,1997,diesel,FALSE,diesel,1.8,universal,FALSE,emergency,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,282,500
Citroen,C3,mechanical,silver,175,2002,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,3500
Mercedes-Benz,E350,automatic,black,155555,2007,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,139,13000
Volkswagen,Passat,mechanical,black,170000,2008,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,46,6200
Peugeot,307,mechanical,grey,250000,2005,gasoline,FALSE,gasoline,2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,62,5400
Audi,A4,automatic,other,280000,2007,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,10,6699
Peugeot,1007,automatic,blue,145000,2005,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,85,4500
Volkswagen,Golf,mechanical,yellow,233333,1984,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,emergency,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,250
Chrysler,LHS,automatic,grey,325000,1999,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,122,3300
Peugeot,Boxer,mechanical,white,500000,1996,diesel,FALSE,diesel,2.5,van,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,4000
Volvo,S60,automatic,black,406198,2001,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,197,4500
BMW,216,mechanical,white,150000,2016,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,88,12999
Suzuki,Wagon R,mechanical,other,165000,1999,gasoline,FALSE,gasoline,1.2,minivan,FALSE,owned,all,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31,500
Ford,Focus,automatic,grey,2090,2019,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,58,18021.43
Dodge,Grand Caravan,automatic,white,280509,1997,gasoline,FALSE,gasoline,3.8,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,63,3700
Renault,Laguna,mechanical,other,350000,1994,hybrid-petrol,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,1150
Fiat,Ducato,mechanical,white,320000,1988,diesel,FALSE,diesel,2.5,universal,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75,7000
Mazda,CX-7,automatic,violet,199559,2007,gasoline,FALSE,gasoline,2.3,suv,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,6700
Mercedes-Benz,E250,mechanical,black,435000,1995,diesel,FALSE,diesel,2.5,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,59,3500
Renault,Dokker,mechanical,black,120000,2015,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,91,9000
Mitsubishi,Space Star,mechanical,red,293000,1999,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,186,2300
Nissan,Almera,mechanical,grey,234000,2003,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,57,3600
Ford,Mondeo,mechanical,blue,500000,1994,gasoline,FALSE,gasoline,1.8,universal,FALSE,emergency,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,260.83
Toyota,Corolla,mechanical,silver,350000,1995,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,222,1300
BMW,520,mechanical,other,313000,1991,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,86,2200
Volkswagen,Passat,mechanical,red,369000,1988,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72,1500
Kia,Cee'd,mechanical,black,103000,2013,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,9,10250
Opel,Omega,mechanical,green,302000,1997,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,1900
Chery,A13,mechanical,silver,200000,2012,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,288,2700
Opel,Corsa,mechanical,silver,185000,2008,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,169,4800
Volkswagen,T4,mechanical,silver,425000,2002,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,75,7400
ВАЗ,2108,mechanical,blue,111111,1990,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94,650
